operands_A,operands_B,sel,switching_power
2661806141,2917569131,0,0.0209175
261373814,912641380,1,0.0230879
1237938760,641054335,1,0.0214815
1147721954,1175717807,1,0.0189414
580158289,1186379760,1,0.0197213
4235518265,474849329,1,0.0210559
1674197089,608669437,0,0.017769
1324113951,2673876965,0,0.0194067
3661607177,1896930610,1,0.0214458
4275119485,2156568408,1,0.0228161
2975411831,2638380952,0,0.0197834
1256007292,286509397,0,0.0167578
1002202360,3756307455,0,0.0241969
2941349415,2844254947,1,0.0235959
1718240807,1753270328,0,0.013859
2477115004,1507205828,1,0.0214458
563257577,4061803685,1,0.0188233
1042662378,952219967,1,0.0229699
3959650176,2881992995,0,0.0183995
285487416,1658349674,1,0.016437
1807286531,1834038342,0,0.0153739
4195220791,573199126,1,0.0229342
2329788325,2641637009,0,0.0201601
328028450,951875634,0,0.0155008
2877075727,1883883644,1,0.0220719
1389096986,3519335051,0,0.0170116
104246353,2642823111,1,0.0204655
3093885179,425219066,0,0.0191529
86087860,1138887052,1,0.0166732
235639377,3699521474,1,0.0188233
1928244327,3173753499,0,0.0209175
2879997265,2030261588,1,0.0201936
4014187966,2311155222,0,0.0188991
3113096267,1255833988,0,0.0151201
352197108,1401442767,1,0.0219538
3262634682,1880327029,1,0.022698
855840588,1478122325,1,0.0194494
2549736510,2313861293,1,0.0248481
950763579,2019244315,0,0.017769
2620851000,3580583210,1,0.0215996
3228970197,3342005732,1,0.0222257
359298849,2712217243,1,0.0207016
844895382,2153284563,0,0.0141129
2045483151,1806635381,0,0.0209175
3946967110,4239325773,1,0.0237497
1577776879,3330152657,0,0.0201601
134159005,219002919,0,0.0183955
1528130199,197902260,1,0.0239859
3504683402,1994324364,0,0.0201641
194554300,1442867419,1,0.0196856
3192128806,54630865,0,0.0141129
2073793377,1602622049,1,0.0220719
1851029832,114877189,0,0.0157506
3279716384,1284511663,1,0.0181973
1046336285,3999915123,1,0.0257461
3562017309,2388164205,0,0.0173923
2623161632,4261241051,1,0.0223794
1307640574,2653644581,1,0.0229699
3057731507,1239735102,1,0.0228518
1475622398,3902406098,0,0.0225552
353012217,1072011947,0,0.0196605
2978061547,4144331275,0,0.0187762
758504904,3851292856,0,0.0173883
991321817,2528515894,1,0.0235959
3874888261,1156537289,0,0.0199103
1463333650,1493757679,0,0.0189031
1758797894,1512186273,1,0.0167913
1510925658,1362906862,0,0.0187762
1636335886,1205456375,0,0.0182766
2221077569,2719516993,1,0.0162833
2466477992,2825387567,1,0.0232417
3806345189,3351237254,1,0.0239859
1813470886,1826234422,0,0.0173883
595959096,1663876828,1,0.0215996
4145708138,2468987851,1,0.023714
658873657,1191942627,0,0.0181457
3163504268,944050635,1,0.0215639
62219518,2985384097,1,0.0219538
2003107911,2362288697,1,0.0205836
551330143,4008398911,0,0.0201641
3448454805,2469769117,0,0.0210444
3077384602,3051028818,0,0.0185224
430108717,1252933797,0,0.015247
957617281,3926963414,0,0.0144936
1693761306,3006312273,1,0.0230879
3047050197,3683715140,0,0.0171344
2676108911,554463766,0,0.0160003
3589708940,380325732,1,0.0230879
2205588444,4218038340,0,0.0185224
3686486926,336578838,0,0.0182685
779990641,2312479148,1,0.023206
183134487,152017991,0,0.0163811
1323321902,954559134,1,0.0210916
2972337778,3583569186,1,0.0205836
2070173285,3386779308,0,0.0192798
2826469474,76592767,1,0.0181973
1634719889,2642621658,0,0.0181457
1320117548,3921279442,1,0.0244939
3875014597,2799155149,0,0.0218018
821701422,2514233087,0,0.0206677
3332292074,3984147879,0,0.0220516
443373046,2349582331,1,0.024104
2758513890,509451865,0,0.0189031
842336426,3907432722,1,0.0188233
2504484689,2621724109,1,0.0213277
3513254169,1553229280,1,0.0176892
1372098334,102752714,1,0.0207016
1577646340,2041777176,0,0.0153739
581493371,4049555392,1,0.0222257
1224374467,1331827561,0,0.0175152
1830226011,517289483,1,0.0212096
4051736845,3568220824,0,0.0172654
3157316476,2350515674,0,0.0167578
1498527800,3634876305,1,0.0215996
3816858221,821342396,1,0.0200755
1610544005,4215992152,0,0.0236893
2327395427,1306221790,1,0.0238678
3255680931,1349276874,0,0.0167578
863558372,1846098610,1,0.0219538
1158753739,3585077681,1,0.0226156
2640775575,4238000727,1,0.0234779
435455672,3320463159,1,0.0232417
4014832075,390466875,0,0.0200332
287377773,3561322012,0,0.0149972
2563993894,3698964918,1,0.0232417
3225488638,1120605264,0,0.0134823
1061822753,1668058760,1,0.0189414
2224220392,313538015,1,0.0199575
672450585,2390143036,1,0.0180792
3504396103,1623886101,1,0.0198037
758369329,3521844906,0,0.0182726
3538335864,238722023,0,0.0199103
1368784558,2925117481,1,0.022698
249741772,858522648,0,0.0133554
152547332,2125204888,0,0.0151241
2734140734,2282640979,0,0.0182685
4071118440,1167191200,0,0.0157506
870007013,3268892537,0,0.0200372
1787445084,2869405089,0,0.0180188
2718165820,2185470356,1,0.0186696
646081411,3133883720,1,0.0194494
3993014264,1041799789,0,0.0181457
2362336785,2897223330,0,0.0158775
2586265924,2732807603,0,0.0172654
3147876220,3332777538,1,0.0215639
2664118443,2985499843,0,0.0197834
2692828837,828525452,1,0.0178073
3636366622,1634974175,1,0.02512
2850158928,663051773,1,0.0233598
3072065175,402929650,0,0.0192757
3066158786,4022455264,1,0.0234779
1907276835,575498553,0,0.0173883
4159546071,1542817950,1,0.0266083
2247429927,3799282895,1,0.0234779
1033929229,4158766136,0,0.0180228
3945610687,2382055227,0,0.0236893
2179611911,2838123258,0,0.0176421
2720404136,3922492665,1,0.0207373
3858154144,2641713627,0,0.0206677
2826298736,39459782,0,0.0162542
3289170289,1783865202,0,0.0173923
1952246708,1657829222,0,0.0191529
3311674008,1015929435,1,0.0203474
2334804528,124918141,1,0.0193314
1702963209,1279961383,1,0.0170631
415410377,1455279781,1,0.0208554
173214291,1609700217,1,0.0208554
3005640878,2024728078,1,0.0223438
1933021740,89741205,0,0.0175152
2614339574,4029578899,1,0.0259822
1642888764,226354947,0,0.0197834
2037606757,1094112569,1,0.0225799
3836122759,2393626146,0,0.0181457
359551504,4094162941,0,0.0199143
2325491072,850481742,0,0.0148703
2532444094,3680960598,0,0.0185224
234103320,529002333,0,0.0192838
300114745,449569472,0,0.0163811
1266153052,1757043264,1,0.0228161
1583884628,3764377787,0,0.01903
488601030,2547648023,0,0.0191529
4186036690,614255625,0,0.0161272
672628840,1728733308,1,0.0170631
642992946,4082853288,0,0.0183995
1569982392,3884876049,0,0.0163811
1270108868,4100683329,0,0.017769
202235802,1440531687,0,0.0194067
2291226935,3118515538,0,0.016508
3557361916,1052294011,0,0.0197874
3240120903,914566719,0,0.0162582
2580911067,3599051916,0,0.0183955
36525827,2264227978,0,0.0148703
4024005502,3130699473,0,0.0229319
3794974321,4270680232,0,0.0187762
3944141805,3145715614,1,0.0284042
1047056389,2118002948,0,0.0160044
1773441057,2189545882,1,0.0172993
641764900,3672193006,1,0.0201112
1612614575,3728285141,0,0.0200372
3072021343,2440682125,0,0.0207906
2762985419,1978610378,1,0.0258642
3522580222,1741571704,1,0.0254742
713587260,359314654,0,0.017769
1747050960,222566929,0,0.0123482
1170090090,3193066573,1,0.0212096
2329311361,1272322315,1,0.0200755
1755676410,3609698979,0,0.020287
1838400595,3181464603,0,0.0181457
354957502,1074879993,1,0.0195675
3451932178,1213992625,0,0.0147434
61377459,2537545794,0,0.0171385
2377767019,1851753444,1,0.024104
196542513,2430612826,0,0.0142398
2403956162,213199118,0,0.0162542
2631248630,2075721290,1,0.0257461
2581687879,2568999583,0,0.0205408
117825562,2968828234,1,0.0187053
3238210420,2283676028,0,0.0147434
3107613606,3308941162,1,0.024104
1514995823,3135285852,0,0.0171385
2033435125,199193090,0,0.0185224
354528167,3088948312,1,0.0207016
3622419741,1868669414,1,0.0254742
4023489403,778284619,0,0.0212942
477339249,1072476233,0,0.0192798
3943388091,4163746354,1,0.024222
4290574475,1037700437,1,0.0261003
514385013,3855739499,0,0.0200372
3761920005,66428630,1,0.0203474
730848161,3793508171,0,0.0191529
3898821162,3639051395,1,0.0200755
2076172959,3935736507,0,0.0229319
1072040156,3643623317,0,0.0192798
339504720,421889791,1,0.0204655
2317543854,728195409,1,0.0207016
1969223576,550929302,0,0.0187721
3090410790,2861838019,0,0.0180188
1875145985,774500881,0,0.0163811
26096613,2424922884,1,0.0175355
1102050685,2705195194,0,0.0182685
2225864602,105743914,1,0.021682
859315843,2330421274,0,0.016508
1578587394,165102187,1,0.0200755
1227197140,1936380080,0,0.0160044
3309000816,4195113018,0,0.0170116
2946491880,2875266376,0,0.0187721
346802746,1812545700,1,0.0181616
2045067190,1441059393,1,0.0239502
1109388454,476414465,0,0.0143626
2034686124,3329419515,0,0.0200372
2802132095,1626302855,1,0.0223438
3882020338,3322581488,1,0.0228161
2820854192,1828550707,0,0.0180228
2809433176,3253238169,1,0.0212096
3907757438,3087412345,1,0.0233241
2086796168,3914750494,0,0.0192798
251535479,1883557124,0,0.0154967
4142213920,135731411,1,0.0198037
1471830925,441704166,1,0.0247301
481456376,595161979,1,0.0227337
263545446,546876431,0,0.0156236
527501912,2562621725,1,0.0200755
952345618,2257829596,1,0.0203474
3229386771,2297251068,1,0.0193314
3412746822,2390026477,1,0.0222257
1917403498,3257357982,1,0.0199575
4205772033,3020643108,1,0.022698
2926767669,4245150485,1,0.0252381
2987369532,4197893558,1,0.0227337
1604445046,626522677,1,0.0247301
3824810347,3312067020,0,0.0199062
3673063898,1469744140,1,0.0215639
4045926228,1418595650,0,0.0171344
2509130331,3642241679,1,0.0213277
1909104552,72471191,1,0.0209378
1582984083,759058090,0,0.0197834
545620761,2188301897,1,0.0175712
2448964911,2289954983,0,0.0197834
3222803656,2213006840,0,0.016512
2654926434,719435167,1,0.0247301
1520534113,1678768496,0,0.0161313
2379376102,1081852256,1,0.0204298
3249204875,174745790,1,0.0219538
159750699,319876145,1,0.0179254
2731176361,3926998731,1,0.0217177
4287429139,400970428,0,0.0207906
2988797332,1338094699,0,0.0182726
4091189903,2428472368,0,0.0188991
1651724844,2189585075,0,0.015247
3106851614,2029930417,1,0.024612
1300872954,1675849548,1,0.0247301
3207430567,1189669694,0,0.0204139
1922193903,2189445956,0,0.0147393
3534459021,4186807573,1,0.0222257
2009181616,610446053,1,0.0214458
2584182941,3089488664,0,0.0160044
2714710317,2423504250,1,0.0228518
2754178539,3750070821,0,0.0186493
2911234958,2523865105,0,0.0172614
2375473203,1213532888,0,0.0156236
3640444169,3873505391,0,0.0175152
1458731337,49753869,1,0.0224618
351382361,2408793044,1,0.0218357
3066111802,2132771279,1,0.0238678
1391155777,1513012045,1,0.0222257
3101492755,3582790113,1,0.0207016
3731108562,474957507,1,0.0213277
1811981991,4207221990,1,0.0209735
1608144629,3755835417,1,0.0254742
685813462,2138175851,1,0.0242577
4195723653,535223687,0,0.0206677
185737956,749275287,1,0.0171812
807504924,1242987795,1,0.0175712
1882577727,214455005,0,0.0183955
2220194995,3515227629,1,0.0223438
552624865,1470998009,0,0.0186533
332419456,1633978415,0,0.0132326
2235508418,1969050552,0,0.0189031
3044292633,3745661864,0,0.0170116
3106882815,3913121092,0,0.0214211
2301281883,2434000232,1,0.0201936
3635191821,2103363658,0,0.0172654
1562468078,2901674672,0,0.0178919
2287349010,1378222311,0,0.0136093
2146424644,3643366675,0,0.0211673
3093006311,126669081,0,0.0177649
48034823,4175367177,0,0.0171385
842006508,1753180162,0,0.0194027
2568754620,3115549687,0,0.0201641
2480450000,2569198521,1,0.0217177
1770825525,4019857485,1,0.0223438
3045764512,3813075011,1,0.0207016
736884532,3853361100,0,0.0226821
3277417507,1517078084,1,0.0201936
1870786431,2456104648,1,0.0245763
1196006696,3662900990,1,0.0231236
4190916002,1200003175,1,0.0219538
4213758359,3667470035,1,0.024222
959807110,3266034014,0,0.0199103
2854390983,3624078940,0,0.015247
315307805,3046528152,0,0.0175152
93573509,1186349344,1,0.0174174
387924639,2649101000,1,0.0219538
881707344,299047026,1,0.0184334
3867575445,3326920909,1,0.0200755
2919502080,1197204144,1,0.016827
1000991683,2828274377,1,0.021682
2555135519,4049338907,1,0.0195675
3432612228,3111355147,0,0.0161313
3626198459,217609164,0,0.0186493
1650796047,2584558359,1,0.0205836
1899225647,2271197459,0,0.0199103
3004609259,3134617773,1,0.024612
3777446567,2078512536,1,0.0222257
685021369,1819244088,1,0.0215996
3850980560,4154283043,0,0.0183995
2911500151,3491768950,1,0.0229342
2283189268,1101168418,0,0.0143667
1414384198,3137510632,1,0.0200755
3572977619,1719518893,0,0.0225552
634301113,2026709345,0,0.0173883
528641,880673221,0,0.0108415
3122102415,360415121,0,0.0195336
3330981392,1505266982,0,0.016508
297542533,1298180252,1,0.0184334
2261852229,649056514,0,0.0143667
1330589703,4089665123,1,0.0222257
2721715632,1778865471,0,0.0172654
2923851981,1372029512,0,0.0156236
3790445085,494828520,0,0.0216749
1565568174,307817335,0,0.0187762
1175475318,1743504232,0,0.0173923
1603173766,763455421,1,0.024222
3716055166,3220600416,0,0.0221785
2358556590,3485961631,1,0.0250019
2047538527,1748900324,0,0.019026
2117420505,2033423819,1,0.024104
125860718,3738802113,1,0.0227337
1706652923,2849497326,0,0.0220516
3107153629,1389130,1,0.020158
3030085829,32781141,1,0.0208197
2517927533,3902630858,0,0.0183995
4289057490,2419675117,1,0.0248481
2864018821,3045631228,1,0.0224618
1549654401,190559279,0,0.0187762
3214046304,3202759182,0,0.0194067
464282474,82366024,1,0.0198037
1518346081,1873703604,1,0.0214815
2316378260,919618748,1,0.016437
1419950127,1067319592,1,0.0201936
3009679440,2651585842,1,0.0197213
3627829122,2635031751,1,0.0210916
1793208536,1241299724,1,0.0210916
2965574146,1574038371,1,0.0196032
3241132503,2309439538,1,0.0204298
4005783403,1025215053,1,0.0243401
3395305550,692793005,1,0.0187053
1457585833,186311914,0,0.0185224
1121500151,3532851314,1,0.02219
1158954679,3604446789,0,0.0206677
2435609578,1491665257,0,0.0162542
3141299223,342234601,1,0.0220719
1657229661,1456189018,0,0.0194067
1779985564,2848998724,0,0.0146165
3114299015,2965636757,0,0.0156236
128880728,1526822045,0,0.0160044
554519604,301953824,0,0.0156277
1640282532,1463783023,1,0.0231236
1602355631,364078504,0,0.0170116
1379079269,685097890,1,0.0189414
3576064211,3631019532,0,0.0181457
808062798,1599188955,1,0.0224975
1764893843,328657762,0,0.0166349
3605457743,3430115349,1,0.0244582
3256215772,3015818005,1,0.0217177
3922493791,2309434647,1,0.0224618
2922355541,2545608009,1,0.0247301
1857111404,2750898627,1,0.0228518
2536303146,19117147,1,0.0203117
2488694158,784014742,1,0.0228518
441903135,4136142940,1,0.0208197
2620307563,3343358259,1,0.0229699
616407296,3334614719,0,0.0168887
3218151908,376051260,1,0.0220719
3456071566,269927965,1,0.0241864
547979315,1728505174,1,0.0180792
3637554531,3700141090,1,0.0213277
3439515050,2147838313,1,0.0186696
3615922345,3032742032,1,0.0213277
75190230,2243206471,0,0.0186493
3558211891,206589205,0,0.0129788
789361300,2071016013,0,0.017769
1040045447,3660917234,0,0.0212942
871391714,2773610839,1,0.0217177
501879629,2812486999,1,0.0223438
1407066295,2416807560,0,0.0154967
101765164,2364931777,0,0.016512
1766106918,3873152918,1,0.0231236
4012972708,1556422488,1,0.0218357
3072893599,3163108027,1,0.0229699
2958751623,2112502385,1,0.024612
3696034167,2365062491,0,0.0219287
1098465304,1160775166,0,0.0138631
2638860149,1094321799,0,0.0171344
2898088216,1535673137,1,0.0196856
2615414131,3603298003,0,0.0211713
2139796279,4058391916,1,0.0248481
2680411027,2198336998,1,0.024222
1940656569,2751615135,1,0.0198037
2976472731,4139681778,0,0.0223054
2022290466,388006743,1,0.0184334
1925362184,1777951606,1,0.0208554
2603152821,3597628611,0,0.0210444
1204560168,3051261716,1,0.0203474
3734112216,4226516668,1,0.0243758
1011725408,1277471870,1,0.0200755
1096052710,1395544307,0,0.0181457
3664137626,3729497383,0,0.0205408
4188598141,1639779169,1,0.0250843
2047662028,3930692436,1,0.0224618
2933435455,2600838004,0,0.019026
1998637279,1355029277,0,0.0167578
2012294224,3230359411,1,0.0223438
405876082,2158153980,0,0.0147434
3411862190,1107050024,0,0.0185224
3505240412,1297125759,0,0.0191529
2836843229,1577075683,0,0.0167578
1858122762,3178215208,0,0.0191569
2569941252,1405141545,1,0.0172993
1473149289,2981471413,1,0.024222
924201056,1599289536,0,0.0155008
3018726130,2407713105,1,0.022698
327168567,1529161811,1,0.0183153
4172741847,1653334569,0,0.0199062
1813915109,3602837336,1,0.0243758
1790391068,2345816140,1,0.0209378
838028708,93671288,0,0.0175152
2675672017,4205642639,1,0.0247301
2581872350,817268642,0,0.0183955
3854060914,3828863195,1,0.0234779
4232277130,4267431982,1,0.0238678
2976733591,402975493,1,0.0205479
1628610251,3514449072,0,0.0176421
1987954431,3477182828,1,0.0262184
2958601584,682475316,0,0.017769
1475469774,778923878,0,0.021548
2810367931,2638848370,0,0.019026
3565649189,2722829993,1,0.0214458
2568051492,140801545,0,0.0134823
3595137269,3844801345,0,0.0167578
1328501808,584430417,1,0.0207016
2347335933,3164424461,0,0.0186493
1172766672,2919322814,1,0.023206
3056989549,3901201470,1,0.0248481
1520115785,1008903802,0,0.0160044
2961240196,1470682738,1,0.0185872
65951865,4010394013,1,0.0223438
506315891,301211340,0,0.0175152
2726314310,1831884611,0,0.01399
3642466078,2861970149,1,0.023714
1121441552,2767507497,1,0.0201936
4004935666,3497766616,0,0.0224283
3896328448,1208603690,1,0.0161652
2169752335,1067212545,1,0.0217177
1097826383,2204705062,1,0.0185515
690167734,3465847090,0,0.0168847
936722321,346662226,0,0.0177649
330985594,1948187748,1,0.0223438
2760924008,1749939287,0,0.0172654
2162912790,3596847626,0,0.0163811
3848576853,3846873705,0,0.0185224
294495969,837083810,1,0.0195675
800389517,574827784,0,0.0158734
505568538,3540844421,0,0.0183995
2919690927,4178741872,1,0.0220719
2759046066,909818622,1,0.0244939
4121180850,3793191095,0,0.0180188
3796646927,1172439877,1,0.0191776
1049634614,29124659,1,0.0196856
2725449186,2197269798,0,0.0182726
964081638,38042054,1,0.0223081
2584836651,328796976,0,0.0151201
273512751,3625512435,0,0.0189031
205348930,2428405839,1,0.0181973
3289414327,2351479025,0,0.0163811
1447729262,2236726892,1,0.0212096
3478738016,257824546,0,0.0170116
2990167552,3919087961,0,0.0155008
2615648277,2092915222,0,0.0200372
3859876909,1427208890,0,0.0166349
3406899803,1503475031,1,0.0222257
848326356,1866348567,1,0.0215996
3898257469,2002540021,1,0.0238678
1914174163,3018187473,1,0.0247301
1719033130,924378488,1,0.0224618
3451991628,387749623,1,0.0222257
3999867901,1283596120,0,0.0182685
4250516138,1318751681,0,0.0195296
2777830267,1130030821,0,0.0192798
3148808108,3875629858,1,0.0252024
1282589904,3673541306,0,0.0191569
2287396500,3999217986,0,0.0183995
3511104004,246476536,1,0.0198394
3464084022,843638910,1,0.023206
2894005736,2398070668,1,0.0239859
4257974589,1857203777,0,0.0201601
570951824,3675348393,0,0.0137402
2337110154,3299800128,0,0.0163811
3795864850,1580057553,1,0.0192133
3254801636,3526010469,0,0.0144936
1534896139,386777026,1,0.0223438
2124595913,681329838,1,0.0203117
1054787107,2155564318,1,0.0225799
2509283688,2799781455,1,0.0193314
223221335,3913357045,0,0.0176421
3346643587,305551966,0,0.0185224
663771367,152975307,0,0.0176421
1826549019,4192591180,1,0.0263722
3200498413,269077738,0,0.0181416
3501849121,529180149,0,0.0194067
3156490797,4134146705,1,0.0207016
2047809186,1679715933,0,0.0182726
4029077791,7450233,0,0.0173883
2804293303,922013156,1,0.024104
408820720,1045894443,1,0.0217177
1146696961,4009814356,1,0.0181973
789307082,1920719828,0,0.0216749
926793462,3471401282,0,0.0205368
1134639428,2566338071,1,0.0203474
554625546,1271327694,1,0.0208554
3391713864,3612316074,1,0.0209735
3314887847,3273955657,1,0.0203117
73198829,1547110492,0,0.0168847
1435689973,3236119974,0,0.0178919
1767542535,2946183745,0,0.0181457
1801658891,2818754657,0,0.0133554
3891999987,1717912294,1,0.0250843
2441662586,2307243415,1,0.0204655
1446127597,3262920712,0,0.0161272
358876686,2602752305,0,0.0149972
1456438274,3080731785,1,0.0213277
293831052,2723560923,0,0.0163851
1724017898,40615166,1,0.0228518
3763445448,32712090,1,0.0195675
3927894873,1310131220,0,0.0165039
3476812005,474780122,0,0.0188991
986349366,3414988112,1,0.022698
3010730185,3905125889,1,0.0207016
3510646973,776216541,1,0.0210916
3197472444,2585592211,1,0.02219
1495983255,2320131290,1,0.0208197
2100868511,3133969860,1,0.0243401
2838348654,1477617122,0,0.0167578
2421531925,2930470243,1,0.0214815
2484273141,3552644707,1,0.023206
993603033,568438271,1,0.024612
483993422,3628041188,1,0.0223438
2878904183,1723639509,0,0.0209175
231797035,1442524716,0,0.0189031
3103496623,4030779744,0,0.0175111
3758593857,1709438851,0,0.0185264
3951638243,1328617469,1,0.024612
103433673,3748065660,0,0.0192838
3643878938,1725812510,0,0.0201641
2114791014,1762130121,0,0.0181457
186350427,3695999682,1,0.0230879
2859956091,105744377,1,0.0255923
869848137,1495267830,0,0.0207946
3023159569,336053710,1,0.0183153
2105898873,2536814814,0,0.0214211
3443230465,2875799765,1,0.0217177
3097712287,3356889910,1,0.0215639
2829787707,3863655077,1,0.0212096
1210924321,3599514229,0,0.0172654
686355472,3098887613,1,0.0203474
3419577684,3189601882,1,0.0239859
4192867778,761320738,1,0.0209378
3463209342,591435203,0,0.0166308
2511014809,1458294823,0,0.0187762
3304976671,3158782422,0,0.0207906
1272623440,2913651108,1,0.0212096
2522223986,2527296773,0,0.0176421
378419037,3631523508,0,0.0186493
3775913330,1117936388,1,0.0205479
1312418475,1177194637,0,0.0166308
2260468322,3351789811,0,0.0155008
452418310,618037958,0,0.0167578
308938495,54541334,1,0.0187877
1845547897,3475360880,1,0.0212096
2098088431,3895440532,0,0.0196565
1358579819,1603456138,1,0.0212096
1526592779,2364957573,0,0.0201601
2117306308,2171882956,1,0.0214458
1195811315,2418458361,1,0.0223438
1429312063,1101831464,1,0.0203117
1495942005,2343031622,1,0.0217177
602838554,2373776482,0,0.0187762
1251531970,486226757,1,0.0215996
4003223573,4213033660,0,0.0206677
1052839678,883928970,1,0.024104
794693323,624837664,1,0.0205479
2205784133,4200834415,1,0.0226156
2566163646,2550510226,0,0.0161272
3865018659,1699106081,1,0.0203117
4160472036,2357678212,1,0.0230523
2430222432,2979654640,1,0.0190952
3581459242,1136597012,0,0.0178919
3079207827,259475625,0,0.0196565
496573950,4005954504,1,0.023206
946496262,2786267991,1,0.0194494
1472779676,3504461815,0,0.0211713
1306710827,1725655458,1,0.0229699
583037269,792269351,0,0.0155008
2160624796,278750124,0,0.0138631
2697798754,777932930,1,0.0178073
3038617827,3251099242,1,0.0223438
2225002462,1730658841,0,0.019026
3147069680,3448255076,1,0.0209378
1390031960,2021630143,0,0.0196605
1510471386,3170223625,0,0.0197834
3788925549,3527792189,0,0.0197834
2423453311,2593000621,1,0.023206
1422055326,2125938563,1,0.0250019
2298769324,1493338963,0,0.015247
3504503364,539767131,1,0.0185515
3435284499,1924785067,0,0.0180228
318380190,2674614015,1,0.0252737
2602116532,3450374974,1,0.0217177
3681025945,1800764745,1,0.0272344
1421068806,3711816502,0,0.0196605
2941929874,2151634505,0,0.0168847
3245837199,1523092492,1,0.0210559
3073714970,837909964,1,0.0234779
3143364632,189778664,0,0.0186493
4286362950,615004759,0,0.0194027
2271463550,2263068032,1,0.0214458
2324068665,3457191423,1,0.0222257
2734635312,2209791048,1,0.0219538
672125972,161500456,1,0.0162833
10014144,3888215175,0,0.0157546
241552375,4268608385,1,0.0252381
3463084954,3059457498,1,0.0257461
3289965066,2537291206,1,0.0212453
1347960188,4280329652,1,0.0217177
26288771,1273185310,0,0.01399
3962313024,3935816558,1,0.0213634
2819073532,629090111,0,0.0206677
2429124780,3366945232,1,0.0176892
520491389,3746339503,0,0.0201641
126815715,763280681,1,0.0233598
2266565925,1055916234,1,0.0184334
3880718865,2531435979,0,0.0182726
2560363170,1398574805,1,0.0198394
3028488347,2113914776,0,0.0204179
649800770,1954823270,0,0.0158775
624424136,3766120357,1,0.0228518
2147959920,4289712005,1,0.0210091
1310769093,4104298876,1,0.0218357
2560608688,2778149355,0,0.0194067
3663179741,124261461,0,0.0186452
1912124340,1492492764,1,0.0235959
1597914667,2201073711,0,0.0195296
2933050746,2243536389,0,0.0183955
2820503361,2020003095,1,0.0217177
315578110,3075820481,1,0.024222
648358141,752610390,1,0.0228518
3157690208,1767253862,0,0.0176421
3731545109,4290965302,0,0.0229359
1296464190,4112066951,0,0.0186493
3564796206,2093895237,1,0.0235959
2749416846,2652775500,1,0.0201936
1484782945,236516771,1,0.0238321
3117373273,4118390666,1,0.0258642
2035075026,476847960,0,0.0180188
4280446935,3318986316,1,0.0261003
414204926,928556335,1,0.0217177
2617809746,3793893405,1,0.0184334
3397977263,2431710122,1,0.0205836
2707700075,2937966802,1,0.0217177
732855024,2367920498,1,0.0225799
1018345515,953229916,0,0.0162542
3860997188,3773648466,1,0.0187053
3702441692,1178872919,0,0.0177649
4258164034,2439376454,1,0.023714
1013856381,349612371,0,0.0185224
1679887986,123323972,0,0.0142398
3427455103,163139219,1,0.0219538
3529287047,2690526952,1,0.0213277
1029073667,3620037976,1,0.0223438
227640824,3649062477,1,0.0190595
1933435013,2387804683,0,0.0156236
310910010,2940533539,1,0.0197213
2960868281,3249999580,1,0.0229699
2083513041,1769372120,0,0.0204139
1400191572,1395856158,0,0.0175152
1470002757,3299007914,0,0.0191529
2717920350,3064776616,1,0.0192133
2318453717,597843803,0,0.0182726
2941534585,3923812459,1,0.0213277
4257927273,1552600269,0,0.0191529
574142514,1671013632,0,0.0136093
488661063,3788113080,1,0.0171812
2930637195,1952474607,0,0.0207906
3159663434,2982604236,1,0.0222257
1354103942,2960665930,0,0.0168847
3978271341,2702233935,0,0.0182685
4024767975,2919934746,1,0.0244582
3140617473,3819457370,0,0.0161313
3136584519,3394638679,0,0.0201601
809053409,1881951389,0,0.0153739
3754702594,1976045006,1,0.0224618
3519568234,2473866427,0,0.0182726
2101110983,1068967419,1,0.026136
2581696073,1156417463,0,0.0189031
2477413411,3111648371,1,0.0236316
2681216653,1967642319,0,0.0211713
2553604728,210461021,1,0.0201936
1663946571,1569849547,1,0.0215639
600765981,1674907305,1,0.0230879
970161565,2418636912,1,0.0223081
80047341,3948286386,0,0.0176421
1178739888,4133922738,1,0.0196032
1094776107,2738845493,1,0.0219895
1891280696,124777213,0,0.0212982
1419483662,2475296234,0,0.0163811
437499566,1109040454,1,0.0203117
3929053308,306258902,1,0.0191776
1730272401,1251727539,0,0.0182726
2240902019,2793171240,1,0.0200755
1163776720,2475368048,1,0.0207016
3065575183,912121628,0,0.0220516
707606317,2643441047,0,0.0206677
764144549,1159428786,0,0.0191529
4108643992,2213945184,0,0.0191529
1350365626,79575930,0,0.0192798
794340199,1020831527,0,0.0197834
576923293,1333298253,1,0.0200755
1431700042,1789707301,1,0.0183153
1618978615,2749969979,1,0.0247301
3025361183,2634614721,1,0.0209378
1418122730,3107223657,0,0.0181457
208910163,2773008227,0,0.0192798
2769228899,883491953,1,0.0185515
3277879945,1652289427,1,0.0226156
1986528559,646543217,0,0.0176421
3082939433,2821532766,1,0.0219538
537228784,1540747049,1,0.0213634
2730268504,2436394009,1,0.0203117
3087545262,2754927974,0,0.0171385
195150698,3149274891,0,0.01903
325031155,1679246521,1,0.0220719
4050240235,3527030863,1,0.0230879
1682600871,2960289728,0,0.0175152
3993922682,3927839151,0,0.0197834
1892490969,1770896032,1,0.0219538
560922206,1448230000,0,0.0183955
3629860547,3114518916,1,0.0213277
2748474732,95989944,0,0.0162542
1886776331,904177156,0,0.0162542
