operands_A,operands_B,opcode,switching_power
7.930946870154352e+18,1.4813378965166966e+18,ALU_ADD,0.6229859999999999
2.632513009293574e+18,7.861045445613295e+18,ALU_SLT,0.321556
1.6171602982568188e+19,5.58209685814435e+18,ALU_SRL,0.33319299999999996
7.661923935387821e+18,1.0918041307703085e+19,ALU_SLT,0.481817
5.487194716199792e+18,6.321405416012429e+18,ALU_SRL,0.676104
5.857588357214956e+18,3.3319459590007183e+18,ALU_SUB,0.358831
1.3493728998366745e+19,4.0507605954805233e+18,ALU_SUB,0.642506
1.2546898092486806e+19,6.735325897296024e+18,ALU_AND,0.621282
4.7350331663590586e+17,4.601731026412877e+18,ALU_SRL,0.548153
1.6633042513196446e+19,1.3602804355486386e+19,ALU_SRL,0.374308
1.796715601224413e+19,3.0624673350512645e+18,ALU_SUB,0.618052
1.6218839474988057e+19,1.083634270408977e+19,ALU_XOR,0.29983000000000004
1.403205545237057e+19,9.702137174811736e+18,ALU_XOR,0.413763
1.5112274820492294e+19,6.546526869613859e+17,ALU_SRA,0.473943
1.7626627241626458e+19,1.302321396088026e+19,ALU_XXX,0.27342
1.7481079518809657e+19,1.23589992065017e+19,ALU_SUB,0.376975
1.1324734415809837e+19,2.6874419425375344e+17,ALU_SRL,0.38858400000000004
4.3822916361611054e+18,1.4043079324785668e+19,ALU_SLT,0.34933000000000003
9.057079519244579e+18,8.4015515806612e+18,ALU_SLL,0.285073
2.7935131432523075e+18,1.1162419441089745e+19,ALU_SLT,0.346867
1.5829293107057857e+19,8.69869814777769e+18,ALU_XXX,0.518397
8.00526270634047e+18,9.677861290969747e+18,ALU_SRA,0.611967
3.145934662291288e+18,1.1064497773267065e+19,ALU_COPY_B,0.35718
2.953618532328761e+18,1.4260159392413026e+19,ALU_XXX,0.666715
4.493931888602338e+18,1.023684146696288e+19,ALU_XXX,0.358525
5.903541463327404e+18,1.6607570207971164e+19,ALU_COPY_B,0.495725
1.765831882441494e+19,3.9008368489263647e+18,ALU_XOR,0.4847770000000001
5.315135589813647e+18,5.063145568824148e+18,ALU_ADD,0.390703
1.535188921641711e+19,1.7817161006873924e+19,ALU_SUB,0.554519
3.0082242226076984e+18,1.5133916972158013e+19,ALU_SLTU,0.294381
2.800477948005609e+18,1.264948332493892e+19,ALU_AND,0.308886
7.574115650360575e+17,1.7503781840017396e+19,ALU_AND,0.34824
1.810501384411837e+19,3.736358838817072e+18,ALU_SRL,0.467718
4.134306993885567e+18,4.542954504630801e+18,ALU_ADD,0.282503
7.131114096840525e+18,8.130308751065412e+18,ALU_SLL,0.43247299999999994
1.4653670195217455e+19,1.5621083977834105e+19,ALU_SUB,0.316284
1.6300959369702785e+19,2.546005880529857e+18,ALU_SLTU,0.25609299999999996
1.852022004550232e+18,6.397717786895228e+18,ALU_SRL,0.363792
3.5142686790370084e+18,4.931836854452229e+18,ALU_SRL,0.5053979999999999
6.54127904256656e+18,1.0027974907141524e+18,ALU_SLTU,0.414382
3.889905799813474e+18,1.6675514824959875e+19,ALU_XOR,0.398514
5.699872194380902e+18,6.902569820296359e+18,ALU_SRL,0.471813
1.0045375139876849e+18,1.8147735418606256e+19,ALU_SLL,0.503105
5.749514675517305e+18,9.089570291339987e+18,ALU_ADD,0.4780970000000001
1.5204118860489658e+19,1.917597228922638e+18,ALU_AND,0.27057600000000004
7.037788833395296e+18,1.7455715700228557e+19,ALU_SLT,0.642826
1.1821472015962382e+19,1.3963013685761374e+19,ALU_XXX,0.389816
1.4682413847053216e+19,1.272875408653177e+19,ALU_SLL,0.37272
3.789903418356769e+17,6.737193658599964e+18,ALU_SRA,0.383154
3.7934340431449344e+18,7.67427140697136e+18,ALU_AND,0.452319
3.41392053128618e+18,8.275371143804954e+18,ALU_COPY_B,0.589603
1.0936321267993924e+19,1.8751950345093248e+17,ALU_XOR,0.277038
1.4334281543212206e+19,2.13474435781195e+18,ALU_ADD,0.305154
1.476801996346e+19,2.4971391254821366e+18,ALU_SLL,0.617359
7.421648972169521e+18,4.4486002147201526e+18,ALU_OR,0.22742300000000001
6.085113319316087e+18,1.1591595120271348e+19,ALU_SUB,0.697389
1.1925623462305327e+19,1.2857106017754892e+19,ALU_SRL,0.589705
1.1040268027049728e+19,8.77808106341053e+18,ALU_SRL,0.487904
1.5083663827471804e+19,1.253965342416886e+19,ALU_SLT,0.6705760000000001
4.776207218012447e+18,5.600253099900088e+18,ALU_SLTU,0.586963
8.702355871157925e+18,7.841501600282911e+18,ALU_SLT,0.509721
1.3320996377421138e+18,4.667760233533517e+18,ALU_XXX,0.34249
8.60103031096036e+18,8.537143996055495e+18,ALU_ADD,0.326765
9.091352592609112e+18,1.4163678860513174e+19,ALU_XXX,0.652686
8.77311368464619e+18,6.764002529808091e+18,ALU_ADD,0.394025
1.6453710364946444e+19,1.1448717230525137e+19,ALU_SUB,0.6775800000000001
4.4870858124994406e+18,1.568950887085726e+19,ALU_SRL,0.537077
1.4077598878345249e+19,1.6870086011487545e+19,ALU_SUB,0.585519
1.6088544017610674e+19,1.199450944490547e+19,ALU_XOR,0.220822
7.291562531758265e+18,8.49508469678999e+18,ALU_SLTU,0.647658
4.5808301085787233e+18,1.0585971183515904e+18,ALU_AND,0.552988
1.2474171376226089e+19,8.088421027689996e+18,ALU_XOR,0.432684
9.32645034895156e+18,1.3281466515123814e+19,ALU_SUB,0.43108599999999997
1.954327664158692e+18,1.5906106415364049e+19,ALU_AND,0.72151
1.6799276534070704e+19,1.5140278265721629e+19,ALU_SRL,0.385203
1.6872299893985206e+18,7.93771853607373e+18,ALU_AND,0.366118
5.146950627165414e+18,1.8136470371615388e+18,ALU_XOR,0.2917
1.284698668003901e+19,9.238794450600233e+18,ALU_XOR,0.59392
7.380758396893594e+18,1.3943935963764984e+19,ALU_OR,0.37852800000000003
1.813530736980738e+19,2.575301448238648e+18,ALU_SLT,0.6715899999999999
3.257123224099774e+18,1.4145102673053475e+19,ALU_COPY_B,0.6496270000000001
3.2164973719061074e+18,9.493032631795456e+18,ALU_AND,0.2661
1.1242969245100067e+19,1.769297786591375e+19,ALU_SLTU,0.6881510000000001
1.4097069951617894e+19,7.301476935325158e+18,ALU_SLL,0.284364
4.681962878209773e+18,3.808226081886707e+18,ALU_OR,0.321756
1.6307441149439033e+19,9.304273575882127e+17,ALU_COPY_B,0.403192
8.752601818693411e+18,1.3831427532604744e+19,ALU_SLL,0.326153
1.638070131850571e+19,1.0909578672484348e+19,ALU_SUB,0.33310500000000004
1.0001136021151996e+19,2.551327196019304e+18,ALU_COPY_B,0.359846
1.6459138491573459e+19,6.027457990386908e+18,ALU_SRA,0.486929
4.018492277056632e+17,9.552946898137872e+18,ALU_AND,0.324664
9.900358564908417e+18,1.8510170268343703e+18,ALU_SRL,0.25755700000000004
4.206201264871072e+18,7.61463286149315e+18,ALU_SLTU,0.497586
1.1139305689572736e+18,3.329953265729636e+18,ALU_COPY_B,0.286264
6.073572375326648e+18,1.2712503113169711e+19,ALU_SLTU,0.361239
1.6663990057588475e+18,3.0062835462952125e+18,ALU_ADD,0.269795
7.851873438275184e+18,1.6938591463660364e+19,ALU_SRL,0.518834
1.06802606620664e+18,3.392520708906944e+16,ALU_SRL,0.405184
1.570119830521058e+19,1.3365215747567288e+19,ALU_SUB,0.454971
1.482378892938728e+19,1.513614499436104e+19,ALU_XXX,0.502879
1.713272718481339e+19,3.652100233837936e+17,ALU_SLL,0.734644
6.502763975455184e+18,8.416881505274251e+18,ALU_SUB,0.408563
7.609095306060169e+18,1.082488745517435e+19,ALU_SLTU,0.763429
7.494552271226328e+18,8.777794643669257e+18,ALU_OR,0.428718
2.98519417584969e+18,5.16671534169384e+18,ALU_COPY_B,0.392561
4.3661159866406487e+18,4.11814836232191e+18,ALU_SUB,0.38897
1.6411737585598976e+19,9.617077820659671e+18,ALU_SLT,0.42978
3.1691583820628705e+18,1.349513420882641e+19,ALU_SRL,0.391283
1.4608344950203363e+19,1.1507195015683402e+19,ALU_OR,0.33916799999999997
1.478620810570518e+19,8.60314182693865e+18,ALU_SLT,0.280974
1.5833423019820138e+19,1.1381720766658406e+18,ALU_SLL,0.383902
1.3818084470039736e+19,7.65692865282305e+18,ALU_SUB,0.389164
1.5455181670151354e+19,1.605180036947011e+19,ALU_SUB,0.319811
1.4069385317708498e+17,1.132867741565708e+19,ALU_ADD,0.330705
1.1154022282162516e+19,2.571667438383556e+18,ALU_SUB,0.441925
5.031591323642677e+18,9.238017095170372e+18,ALU_SLTU,0.353471
1.905909407618704e+18,1.275045079518128e+19,ALU_XXX,0.38674899999999995
8.200226441717618e+18,1.3120062784414855e+19,ALU_SLL,0.637958
1.181205268479113e+19,1.8264705982462417e+19,ALU_ADD,0.286438
1.4171908555495778e+19,1.5795935105349894e+19,ALU_OR,0.7066359999999999
4.0717385220252257e+18,7.918361797103825e+17,ALU_ADD,0.352352
8.195719814654106e+18,6.982429001247215e+17,ALU_ADD,0.553685
1.795159065139564e+19,7.973570133610627e+16,ALU_SRA,0.641709
1.038739126761236e+19,1.3209782616871748e+19,ALU_SUB,0.342889
1.3426532257033288e+19,4.283772543647333e+18,ALU_ADD,0.33729699999999996
1.0419228178353107e+19,6.394151050125506e+18,ALU_XOR,0.33667
9.541439068237638e+18,1.4694045986768392e+18,ALU_SUB,0.368787
1.583396180858441e+18,1.3149108568745257e+19,ALU_OR,0.596917
1.382624838575862e+19,1.2380520148406137e+19,ALU_XXX,0.66933
3.191458905999829e+18,9.63738207741958e+18,ALU_SLTU,0.339423
1.6033822157749185e+19,1.3996407337124643e+19,ALU_SLTU,0.332656
1.49922096276164e+19,1.1197068155051172e+19,ALU_XOR,0.381027
8.252950233745318e+18,1.3089182062500182e+19,ALU_OR,0.71202
1.5976779155010621e+19,1.0920529502280352e+19,ALU_AND,0.275016
1.0701893916592636e+19,1.7389841728214626e+19,ALU_SRL,0.635936
6.274637709931408e+18,7.937990359405298e+18,ALU_XOR,0.6837989999999999
5.42667265051823e+18,6.851407583967703e+17,ALU_XOR,0.290498
3.1334065008931087e+18,1.5497417816710724e+19,ALU_AND,0.229485
1.5196434564127492e+19,1.5486820108393863e+19,ALU_SRA,0.576013
1.3410720498982013e+19,1.016693749200514e+18,ALU_SLL,0.363255
1.44029110790894e+19,1.3002524567134194e+19,ALU_AND,0.246637
5.83367860185773e+18,3.467661682386842e+18,ALU_ADD,0.510887
9.077041166119672e+18,5.966113996440461e+18,ALU_SRL,0.34384699999999996
6.839290067709533e+18,1.5495312676321606e+19,ALU_XOR,0.530177
1.6315714221744783e+19,8.025165938944074e+18,ALU_ADD,0.7269399999999999
1.4276530579510049e+19,1.5711300871674483e+19,ALU_SLTU,0.566171
7.511975016774213e+18,9.377257228804979e+18,ALU_SLT,0.37863
1.5417318473047108e+19,1.43854865580262e+19,ALU_XOR,0.353072
1.464880607434817e+18,1.2808888737630116e+18,ALU_SLL,0.6076600000000001
1.659840972008578e+19,3.217047238448213e+18,ALU_SRL,0.484512
1.6671083224952295e+19,1.4777072105523614e+19,ALU_OR,0.618452
1.3624413748602096e+19,2.487349073886229e+18,ALU_OR,0.377808
1.082029068761955e+19,6.54011165285212e+18,ALU_SUB,0.3546
7.452990191884553e+18,4.984091840740452e+18,ALU_COPY_B,0.572969
1.6275530889682653e+19,1.5620445435567053e+19,ALU_SLT,0.513786
1.0078888858715808e+18,1.0253746984751512e+19,ALU_ADD,0.325453
2.792781807672024e+18,9.660526880325682e+17,ALU_AND,0.524907
1.600935534708636e+19,1.1641828441950065e+19,ALU_SLTU,0.445287
1.676894079846445e+19,7.836187762032782e+16,ALU_COPY_B,0.445966
3.544254712371999e+18,1.2380191372495698e+18,ALU_ADD,0.624421
8.447042295846844e+18,8.698838243934438e+18,ALU_COPY_B,0.452604
1.4459596422813094e+19,1.2430055743829608e+19,ALU_OR,0.275718
2.4006440273861755e+18,1.1884805412072282e+19,ALU_AND,0.264704
4.2887527372951055e+18,3.812271339999972e+18,ALU_SUB,0.314106
1.3528253925098109e+19,2.1302255115089777e+18,ALU_SRL,0.716749
1.2788600235997575e+19,1.2214576298693616e+19,ALU_SLTU,0.363515
1.6015707743615674e+19,1.7287718562004924e+19,ALU_SRL,0.500717
1.5409111950448294e+19,9.181079864353654e+17,ALU_SRA,0.411475
2.0534569337381745e+18,7.519458691894685e+18,ALU_SRL,0.39260500000000004
1.3975284568858486e+18,1.3764424027335053e+19,ALU_AND,0.324477
1.698360600986103e+19,5.091329223566108e+18,ALU_OR,0.47522600000000004
4.636678927441936e+18,3.5917494752607995e+18,ALU_SLTU,0.406215
4.972470283691575e+18,3.817188283290716e+17,ALU_AND,0.383775
1.7288709167374076e+19,6.927850842072996e+18,ALU_SUB,0.28218200000000004
1.0728051837843216e+19,1.820993959883898e+19,ALU_SUB,0.566766
8.504460418690379e+18,1.4845637581506657e+18,ALU_SLT,0.251391
8.027657672221978e+18,1.3402209419229655e+19,ALU_OR,0.45068
6.9965215971676e+18,3.685650371671616e+18,ALU_ADD,0.444049
9.788017614463738e+18,1.4251925566413466e+19,ALU_SRL,0.338891
5.608743161971892e+18,3.64854444848406e+18,ALU_SUB,0.323725
7.175438516307499e+18,4.386033046950884e+18,ALU_SUB,0.349113
4.769845084130423e+18,2.0209817664744563e+18,ALU_SUB,0.315383
1.8409777709312435e+18,3.5313575853705743e+18,ALU_XXX,0.425025
1.7626955094827629e+19,8.68957039361673e+18,ALU_XXX,0.369857
1.1350294545910467e+19,5.822463866252516e+18,ALU_SRA,0.528606
3.191433049614304e+17,2.1565339193931622e+17,ALU_XOR,0.39574
5.80529990348012e+18,1.703506689349947e+19,ALU_SUB,0.198115
7.630925777610808e+18,2.851023442555912e+18,ALU_SLTU,0.40316
3.61596458252037e+18,1.5379981552524272e+19,ALU_XOR,0.23746799999999998
1.721614920252773e+19,8.146792316642195e+18,ALU_SLL,0.358982
1.7304756581132173e+19,4.862471099072646e+18,ALU_AND,0.376785
1.815936617435174e+19,2.2059681476183365e+18,ALU_XOR,0.695206
1.3949061824073746e+19,7.319454327567715e+18,ALU_SUB,0.4728189999999999
1.7282952290157607e+19,1.6187131570145094e+19,ALU_AND,0.442246
5.660427254779059e+18,1.7985795814729732e+19,ALU_AND,0.331032
6.688076652966735e+18,1.5156646579597894e+19,ALU_XOR,0.551058
1.1968007933412006e+19,6.67191044265466e+18,ALU_XOR,0.305193
7.186730986823165e+18,9.886005692199446e+17,ALU_XOR,0.321326
1.5405528680254503e+19,9.98144955589862e+18,ALU_XOR,0.399898
5.267355681359362e+18,1.4894149021764174e+19,ALU_ADD,0.37505
9.871600892284486e+18,5.132063717405926e+18,ALU_XOR,0.496567
1.7782238647218465e+19,8.089181076008106e+17,ALU_SRL,0.726057
5.394869054883507e+18,5.31534037321978e+18,ALU_XXX,0.319855
4.835914695692445e+18,1.9025107350255444e+18,ALU_SUB,0.370158
6.79479553280868e+18,1.2712135737042856e+19,ALU_SRA,0.42718199999999995
4.261442210783677e+18,3.0326910663687767e+18,ALU_ADD,0.7236060000000001
1.0197557138285703e+19,1.3796452799087378e+19,ALU_SUB,0.389855
3.295347950256968e+18,2.0122435471743004e+18,ALU_ADD,0.373682
1.8781201115075249e+18,2.980554033987395e+18,ALU_AND,0.371138
3.7435694212333153e+18,2.686282259024076e+18,ALU_SLT,0.442491
1.7496878110851385e+19,1.7532966672805405e+19,ALU_SLTU,0.426746
1.5523297209724787e+19,7.106947428348612e+18,ALU_XXX,0.419449
9.184545949524488e+18,1.663590368838212e+19,ALU_SRA,0.297606
1.7715007640567155e+19,3.238054972654061e+16,ALU_OR,0.192093
1.3954095060949443e+19,1.3042655125287898e+18,ALU_AND,0.5510229999999999
4.54778807284057e+18,1.7886560869083754e+19,ALU_OR,0.426395
1.2286715452879483e+18,3.3512307553893806e+18,ALU_SLT,0.584643
8.669600965015666e+18,3.5470748997629523e+17,ALU_SUB,0.488705
2.251830199448868e+18,1.4455484697210657e+19,ALU_SLTU,0.446346
1.7683343016899162e+19,1.1003758062582962e+19,ALU_COPY_B,0.508419
2.475042012317252e+18,4.133528028382352e+17,ALU_AND,0.4349270000000001
2.806125826856617e+18,1.3632416287627327e+19,ALU_XOR,0.341032
6.517711242010164e+18,1.989492235666868e+18,ALU_AND,0.588961
4.602224485574655e+18,6.232605676956723e+17,ALU_COPY_B,0.296814
6.432312115393512e+18,1.280010027017489e+19,ALU_ADD,0.336323
1.3866159102106368e+19,1.8091036287616883e+19,ALU_ADD,0.473345
1.4619587806246973e+19,1.260998102255275e+19,ALU_OR,0.63455
1.5077272388403495e+19,1.6590878720797155e+19,ALU_SLTU,0.446373
2.476811390148326e+18,1.6472511261403673e+19,ALU_XOR,0.372869
1.22813760305209e+18,4.746567125592706e+18,ALU_XOR,0.563106
5.351231514169228e+18,7.052012578420559e+18,ALU_SLT,0.60048
3.831151465132615e+18,1.522214457463157e+19,ALU_ADD,0.441074
8.405616241480339e+18,1.9328000756962184e+18,ALU_SLL,0.58755
1.520549558134677e+19,3.7239568017307264e+18,ALU_SRL,0.383237
1.4449317117117684e+19,8.366708753009022e+18,ALU_OR,0.5275350000000001
1.634411517980634e+19,5.220400401511732e+17,ALU_ADD,0.30116
8.938284809035691e+18,1.3334495958759619e+19,ALU_SLTU,0.477691
1.6733245961824186e+19,9.514382026755197e+18,ALU_SLT,0.444351
1.275898136296667e+19,1.2783945273850448e+19,ALU_ADD,0.42376
1.1577128447139295e+19,5.78949865400553e+18,ALU_SRL,0.33922800000000003
1.7184314509751402e+19,3.6949503062936256e+17,ALU_SLL,0.403513
1.4500434916444025e+19,8.753946499740144e+18,ALU_XOR,0.50063
9.787201557526016e+18,1.7342493052785267e+19,ALU_SUB,0.394511
1.1207031035368563e+19,1.3845728028173904e+19,ALU_SLT,0.334187
1.6255712035511069e+19,1.33313846567816e+19,ALU_SLTU,0.374152
1.4740833115093391e+19,5.06861571025434e+18,ALU_COPY_B,0.416003
1.2498919772561277e+19,7.338762404199085e+18,ALU_SRL,0.399924
3.2495043118299616e+17,1.8432469146578995e+19,ALU_XOR,0.371983
2.0615755595145e+18,1.83146122134602e+18,ALU_SRL,0.343264
2.1068589766407544e+18,3.548192530099994e+18,ALU_OR,0.618678
6.526447452821552e+18,7.395334454175135e+18,ALU_OR,0.2815
1.8094839899557345e+18,1.9165375510539988e+18,ALU_SLTU,0.306995
1.052889487771038e+19,7.232050217350917e+18,ALU_SLT,0.35232199999999997
6.537177711096177e+18,5.955561817949027e+18,ALU_XOR,0.401813
5.569697691420875e+18,5.269432579659313e+18,ALU_COPY_B,0.464113
6.43298194047665e+18,7.325763024263064e+18,ALU_AND,0.362213
1.1006120505425805e+19,9.38049659339688e+18,ALU_OR,0.386902
1.5575771631265382e+19,7.080913048924824e+18,ALU_SRA,0.31284
1.100807237911172e+19,4.677387973016239e+18,ALU_XXX,0.391899
1.0224856885797065e+19,7.639815894202384e+18,ALU_SLL,0.540083
8.099211123061715e+18,8.820763994834698e+17,ALU_XXX,0.713835
1.0386425884155587e+19,1.3510393892942024e+18,ALU_SLL,0.537756
4.647760138512129e+18,2.4582070606652173e+17,ALU_SLT,0.387819
1.5233949555350915e+19,2.1048850013356872e+18,ALU_XXX,0.418205
1.581254371585158e+19,6.193513560258944e+18,ALU_AND,0.366557
1.3123895077565155e+19,2.1619803951226337e+18,ALU_COPY_B,0.388955
1.7559115674625378e+19,1.4582150185750174e+19,ALU_SRA,0.613162
9.098624463755734e+17,9.083425532111523e+18,ALU_COPY_B,0.254015
4.76339838027107e+18,1.3830780883313105e+19,ALU_SLL,0.5544520000000001
1.7012091696050835e+19,5.950256615405019e+18,ALU_XXX,0.500807
1.4704647424285015e+18,1.188158347323338e+19,ALU_XOR,0.371729
4.456923219275856e+18,1.35012984069517e+19,ALU_XOR,0.419878
1.2657407660365842e+19,1.7642285621756756e+19,ALU_XXX,0.704853
2.133426809321226e+18,7.602806498508482e+18,ALU_XXX,0.35937
1.8147078354294864e+19,1.0168995241612216e+19,ALU_SLT,0.559477
1.8119630693333127e+19,1.1896924760019472e+19,ALU_XXX,0.389755
7.465688431230743e+18,2.1538711640667185e+18,ALU_SLL,0.547439
1.1893651366182218e+19,9.516738311684262e+16,ALU_SRA,0.454236
1.0406493609653105e+19,1.6504472474114454e+19,ALU_XOR,0.350653
3.0614606142006523e+18,1.5769136131616772e+19,ALU_OR,0.325892
1.0713430570859616e+18,1.0887124660694831e+19,ALU_SLT,0.522146
5.314512072078451e+18,9.77336420556012e+18,ALU_SUB,0.403159
1.6259390497021194e+19,3.761312429412176e+18,ALU_XOR,0.672488
1.123948227700805e+19,2.975615146318544e+18,ALU_XOR,0.663115
1.163451977575189e+19,1.0806585928735392e+19,ALU_SLL,0.514629
1.76042383909612e+19,3.719719739204031e+18,ALU_SLTU,0.477399
2.985382005930465e+18,7.133024749058572e+17,ALU_COPY_B,0.478634
1.4297465903332817e+19,5.93006086318108e+18,ALU_SUB,0.6520279999999999
1.178930758643142e+18,1.7539881677311443e+19,ALU_XOR,0.286815
1.571249701978166e+19,8.823432973428412e+17,ALU_SLL,0.5452739999999999
4.770325834756118e+17,8.057634336116024e+18,ALU_COPY_B,0.36449499999999996
6.593915877414768e+18,9.845008925225656e+18,ALU_ADD,0.571004
4.586278276590463e+18,1.3905678071406e+19,ALU_ADD,0.310294
9.0558542477675e+18,1.771775225324167e+19,ALU_SLT,0.376715
3.711911735888333e+18,1.4951496966735729e+19,ALU_ADD,0.429993
1.1043861044045937e+19,2.959362663331881e+18,ALU_OR,0.450325
1.688623658013854e+19,2.146367764724396e+18,ALU_OR,0.579255
6.687775548278384e+18,1.5281451285464537e+19,ALU_XXX,0.580657
1.5434944093981985e+19,1.1405986362700552e+19,ALU_SRA,0.290061
1.724476543124263e+19,9.300043744780282e+18,ALU_XXX,0.237056
1.5002219439300246e+19,8.288414081566806e+17,ALU_AND,0.316757
1.8401821832322527e+19,6.64239890725716e+18,ALU_XXX,0.614196
4.315221620686751e+18,1.409359823835771e+19,ALU_SRL,0.306252
4.4846214505762586e+18,1.2524124123959187e+19,ALU_AND,0.598634
1.6383402103564685e+19,8.459627775603515e+17,ALU_COPY_B,0.306021
8.866413062934854e+17,5.128203194592377e+17,ALU_SLT,0.373316
1.5741227577474669e+19,1.7534897899801645e+19,ALU_SRL,0.422062
1.4837681605208674e+19,5.315420045208049e+18,ALU_SUB,0.32665
8.076022357249973e+18,1.8344645024941785e+19,ALU_OR,0.762587
1.3913015136551223e+19,1.0032473472275534e+19,ALU_XXX,0.379519
2.5366050160325734e+18,5.562834785378101e+18,ALU_XXX,0.640063
4.5535291499846953e+18,4.458312704973178e+18,ALU_XOR,0.634025
6.338711673054303e+18,1.578289742320491e+19,ALU_SLTU,0.650945
7.203128251784216e+18,4.8586351404898e+18,ALU_XOR,0.408324
7.862885306360126e+18,1.2934918587441832e+19,ALU_SLL,0.540078
1.6035288791430916e+19,1.5994876955608529e+19,ALU_SRL,0.389512
1.4785869093908455e+19,1.7973633330067964e+19,ALU_SLL,0.28433
1.2738245709830009e+19,1.315460688456017e+19,ALU_SRA,0.622414
7.14561773358641e+18,3.6733861848150615e+18,ALU_AND,0.409445
1.256010183237429e+19,8.48910094819875e+18,ALU_OR,0.703347
1.4057503923450378e+19,1.2198293925082896e+19,ALU_SLTU,0.549275
8.292530141807946e+18,1.4553131634236848e+19,ALU_SRL,0.307163
1.44951886232376e+18,3.97151564577799e+18,ALU_SUB,0.47937399999999997
5.950180962299923e+18,3.5841685345599114e+18,ALU_XXX,0.417171
1.7170333195470764e+19,1.4245955015230822e+19,ALU_SLT,0.678859
6.870312718694896e+18,1.558848822525373e+19,ALU_OR,0.298954
6.612703000559395e+18,1.571912374895378e+19,ALU_AND,0.530403
6.720835214313781e+18,9.393682287246322e+18,ALU_ADD,0.431148
3.4710857654316524e+18,1.5954417250413558e+19,ALU_SLT,0.564785
2.3536055735805987e+17,1.6160799843487453e+19,ALU_SLTU,0.334492
9.741239107483523e+18,1.4038610769379965e+19,ALU_SLL,0.392658
8.109464548521262e+18,1.1008766914267677e+19,ALU_XOR,0.434004
2.439141457200589e+18,1.4619716824699834e+19,ALU_AND,0.361458
5.557575005172592e+18,4.312355845162756e+18,ALU_SUB,0.480362
3.692186006552383e+18,5.046543989285707e+18,ALU_SLTU,0.397805
1.0750212710780164e+19,1.6338004274523238e+18,ALU_XXX,0.351727
1.4169476221977766e+18,4.0712357669991455e+18,ALU_XOR,0.5023340000000001
1.5727916686788608e+19,5.35506563122984e+18,ALU_ADD,0.603618
5.165355815799089e+18,9.530214320561005e+18,ALU_ADD,0.373546
1.0868356923708824e+19,1.634200889759685e+19,ALU_SRL,0.303847
5.881362954880531e+17,5.95226047204196e+18,ALU_COPY_B,0.394326
3.4880425150956324e+18,1.1037974058640077e+19,ALU_ADD,0.722712
4.958332784573191e+18,1.1003039461027584e+18,ALU_SUB,0.65362
1.0111481104432278e+19,7.837110436134442e+18,ALU_SRA,0.447379
1.1096747053461438e+19,2.9733546894256005e+18,ALU_COPY_B,0.504447
1.534837419862882e+19,3.993666951808697e+18,ALU_COPY_B,0.621512
7.528886868891518e+18,8.646575583368059e+18,ALU_OR,0.537529
1.5554542918204774e+18,1.2272743976187008e+18,ALU_AND,0.6004229999999999
1.150877969035117e+19,1.0431037830466753e+19,ALU_SRA,0.518525
1.6441662322816438e+19,7.140544289211131e+18,ALU_SRL,0.406438
2.4877191159137544e+16,2.9886564147952594e+18,ALU_ADD,0.382052
1.3898130127417178e+19,1.1890591217382435e+19,ALU_SLT,0.342466
1.2091322003941446e+19,1.5345577834613383e+19,ALU_XOR,0.52328
1.305134461132215e+19,9.285301877730447e+18,ALU_XOR,0.367153
1.0085303960371898e+19,1.0728792019016255e+19,ALU_SRA,0.45714099999999996
1.765482384097e+19,5.425444832183576e+18,ALU_SLL,0.405078
1.65739913705828e+19,1.158751995652169e+19,ALU_SRL,0.6393
1.190180754772269e+19,1.2219672924401242e+19,ALU_SUB,0.379947
1.3200945488706894e+19,2.8732359999146245e+18,ALU_ADD,0.459295
3.318296120628985e+18,1.6030124068359135e+19,ALU_XOR,0.7012649999999999
5.707918881389212e+18,1.0967245430825923e+19,ALU_SRL,0.445226
6.66500604602809e+18,1.209975352941667e+19,ALU_SLL,0.444455
7.70570561998355e+16,3.4529461213598367e+18,ALU_SUB,0.661798
6.87060243154612e+18,1.2033810551792666e+18,ALU_ADD,0.266991
1.676893749186468e+19,1.5409998253331001e+19,ALU_COPY_B,0.44782
6.008857795311062e+18,1.2363773216026884e+19,ALU_COPY_B,0.37375
1.5783805795316783e+19,1.2085991022081186e+19,ALU_OR,0.62268
1.8844645593048184e+18,1.0474712962963118e+19,ALU_SUB,0.314164
1.7310568089391825e+19,1.6135315522754013e+19,ALU_SRA,0.380442
1.5826428441792035e+19,6.680626397327661e+18,ALU_AND,0.428033
7.269247625408378e+18,9.21037793323005e+18,ALU_OR,0.355557
1.4456265007711924e+19,5.234536355256984e+18,ALU_SRL,0.65295
5.140118239334775e+18,4.820564280897004e+18,ALU_SLTU,0.339769
5.78540507865556e+18,1.3691558130906552e+19,ALU_SLT,0.290387
6.97448854201818e+18,6.487370471447291e+18,ALU_OR,0.358534
2.2657452669015588e+18,9.405094426252316e+17,ALU_SLTU,0.67373
1.2314655467753497e+19,1.4603602978949263e+19,ALU_OR,0.400055
1.208199022716462e+19,1.488964836424154e+19,ALU_SLL,0.257284
1.6242607542611716e+19,3.937597077352947e+18,ALU_SUB,0.7322770000000001
1.6696137300051907e+19,1.0716729149655202e+19,ALU_XXX,0.414565
5.004883657033007e+18,1.3601944027142367e+19,ALU_SRA,0.34884299999999996
1.4112559708167608e+18,1.1104573063158948e+19,ALU_SRA,0.395597
5.360533257406553e+18,5.615999703611897e+18,ALU_ADD,0.510025
